Freq.	V(n007)/V(n002)
8.66961875757943e+005	(-1.25557992515807e+000dB,-1.62185617858670e+001°)
8.68960429286028e+005	(-1.25571643760563e+000dB,-1.62578980042728e+001°)
8.70963589955806e+005	(-1.25585445278974e+000dB,-1.62973371840234e+001°)
8.72971368387836e+005	(-1.25599398551106e+000dB,-1.63368796355313e+001°)
8.74983775227160e+005	(-1.25613505064164e+000dB,-1.63765256684575e+001°)
8.77000821143358e+005	(-1.25627766329470e+000dB,-1.64162755950402e+001°)
8.79022516830607e+005	(-1.25642183863278e+000dB,-1.64561297280212e+001°)
8.81048873007736e+005	(-1.25656759199662e+000dB,-1.64960883807662e+001°)
8.83079900418284e+005	(-1.25671493882025e+000dB,-1.65361518674968e+001°)
8.85115609830556e+005	(-1.25686389475362e+000dB,-1.65763205044784e+001°)
8.87156012037681e+005	(-1.25701447552744e+000dB,-1.66165946084167e+001°)
8.89201117857668e+005	(-1.25716669710912e+000dB,-1.66569744979356e+001°)
8.91250938133464e+005	(-1.25732057545983e+000dB,-1.66974604905480e+001°)
8.93305483733013e+005	(-1.25747612687569e+000dB,-1.67380529081654e+001°)
8.95364765549311e+005	(-1.25763336764396e+000dB,-1.67787520706715e+001°)
8.97428794500465e+005	(-1.25779231429038e+000dB,-1.68195583007060e+001°)
8.99497581529751e+005	(-1.25795298339877e+000dB,-1.68604719206047e+001°)
9.01571137605672e+005	(-1.25811539190841e+000dB,-1.69014932571352e+001°)
9.03649473722016e+005	(-1.25827955671341e+000dB,-1.69426226342346e+001°)
9.05732600897914e+005	(-1.25844549487325e+000dB,-1.69838603782769e+001°)
9.07820530177899e+005	(-1.25861322374338e+000dB,-1.70252068179318e+001°)
9.09913272631964e+005	(-1.25878276072583e+000dB,-1.70666622813845e+001°)
9.12010839355621e+005	(-1.25895412342014e+000dB,-1.71082270989497e+001°)
9.14113241469961e+005	(-1.25912732960959e+000dB,-1.71499016017562e+001°)
9.16220490121710e+005	(-1.25930239717676e+000dB,-1.71916861219653e+001°)
9.18332596483290e+005	(-1.25947934415364e+000dB,-1.72335809912071e+001°)
9.20449571752880e+005	(-1.25965818891913e+000dB,-1.72755865468371e+001°)
9.22571427154471e+005	(-1.25983894976992e+000dB,-1.73177031215954e+001°)
9.24698173937930e+005	(-1.26002164537251e+000dB,-1.73599310538319e+001°)
9.26829823379055e+005	(-1.26020629444452e+000dB,-1.74022706808552e+001°)
9.28966386779642e+005	(-1.26039291593729e+000dB,-1.74447223416813e+001°)
9.31107875467535e+005	(-1.26058152889187e+000dB,-1.74872863751168e+001°)
9.33254300796695e+005	(-1.26077215265429e+000dB,-1.75299631239022e+001°)
9.35405674147255e+005	(-1.26096480663992e+000dB,-1.75727529292889e+001°)
9.37562006925583e+005	(-1.26115951050822e+000dB,-1.76156561356531e+001°)
9.39723310564340e+005	(-1.26135628402657e+000dB,-1.76586730864486e+001°)
9.41889596522542e+005	(-1.26155514722428e+000dB,-1.77018041278520e+001°)
9.44060876285624e+005	(-1.26175612025141e+000dB,-1.77450496068326e+001°)
9.46237161365493e+005	(-1.26195922344511e+000dB,-1.77884098705522e+001°)
9.48418463300596e+005	(-1.26216447741302e+000dB,-1.78318852697475e+001°)
9.50604793655979e+005	(-1.26237190278624e+000dB,-1.78754761524171e+001°)
9.52796164023349e+005	(-1.26258152058533e+000dB,-1.79191828718723e+001°)
9.54992586021133e+005	(-1.26279335185096e+000dB,-1.79630057797288e+001°)
9.57194071294540e+005	(-1.26300741794120e+000dB,-1.80069452309593e+001°)
9.59400631515628e+005	(-1.26322374030688e+000dB,-1.80510015790979e+001°)
9.61612278383359e+005	(-1.26344234062900e+000dB,-1.80951751803387e+001°)
9.63829023623664e+005	(-1.26366324079208e+000dB,-1.81394663916703e+001°)
9.66050878989506e+005	(-1.26388646292275e+000dB,-1.81838755725249e+001°)
9.68277856260941e+005	(-1.26411202929564e+000dB,-1.82284030818367e+001°)
9.70509967245181e+005	(-1.26433996238362e+000dB,-1.82730492800894e+001°)
9.72747223776656e+005	(-1.26457028488877e+000dB,-1.83178145297863e+001°)
9.74989637717077e+005	(-1.26480301975530e+000dB,-1.83626991941851e+001°)
9.77237220955500e+005	(-1.26503818997577e+000dB,-1.84077036358014e+001°)
9.79489985408387e+005	(-1.26527581893217e+000dB,-1.84528282212267e+001°)
9.81747943019672e+005	(-1.26551593015088e+000dB,-1.84980733169700e+001°)
9.84011105760820e+005	(-1.26575854738209e+000dB,-1.85434392909364e+001°)
9.86279485630896e+005	(-1.26600369451956e+000dB,-1.85889265115410e+001°)
9.88553094656624e+005	(-1.26625139580233e+000dB,-1.86345353494712e+001°)
9.90831944892452e+005	(-1.26650167557703e+000dB,-1.86802661755801e+001°)
9.93116048420617e+005	(-1.26675455845756e+000dB,-1.87261193626948e+001°)
9.95405417351210e+005	(-1.26701006927811e+000dB,-1.87720952838111e+001°)
9.97700063822235e+005	(-1.26726823308612e+000dB,-1.88181943145431e+001°)
9.99999999999681e+005	(-1.26752907514606e+000dB,-1.88644168303682e+001°)
1.00230523807758e+006	(-1.26779262103372e+000dB,-1.89107632097588e+001°)
1.00461579027807e+006	(-1.26805889639550e+000dB,-1.89572338294726e+001°)
1.00693166885148e+006	(-1.26832792725413e+000dB,-1.90038290702161e+001°)
1.00925288607636e+006	(-1.26859973980759e+000dB,-1.90505493125458e+001°)
1.01157945425958e+006	(-1.26887436046501e+000dB,-1.90973949383875e+001°)
1.01391138573636e+006	(-1.26915181584875e+000dB,-1.91443663302804e+001°)
1.01624869287037e+006	(-1.26943213295883e+000dB,-1.91914638733239e+001°)
1.01859138805379e+006	(-1.26971533899232e+000dB,-1.92386879544907e+001°)
1.02093948370735e+006	(-1.27000146120676e+000dB,-1.92860389579432e+001°)
1.02329299228043e+006	(-1.27029052732897e+000dB,-1.93335172732657e+001°)
1.02565192625108e+006	(-1.27058256522800e+000dB,-1.93811232895141e+001°)
1.02801629812614e+006	(-1.27087760304920e+000dB,-1.94288573969812e+001°)
1.03038612044129e+006	(-1.27117566914689e+000dB,-1.94767199864038e+001°)
1.03276140576107e+006	(-1.27147679224281e+000dB,-1.95247114523106e+001°)
1.03514216667901e+006	(-1.27178100119988e+000dB,-1.95728321877759e+001°)
1.03752841581768e+006	(-1.27208832513872e+000dB,-1.96210825880723e+001°)
1.03992016582873e+006	(-1.27239879350294e+000dB,-1.96694630490982e+001°)
1.04231742939297e+006	(-1.27271243601183e+000dB,-1.97179739698006e+001°)
1.04472021922047e+006	(-1.27302928253367e+000dB,-1.97666157477555e+001°)
1.04712854805056e+006	(-1.27334936335735e+000dB,-1.98153887840003e+001°)
1.04954242865199e+006	(-1.27367270894106e+000dB,-1.98642934796353e+001°)
1.05196187382289e+006	(-1.27399934998265e+000dB,-1.99133302363438e+001°)
1.05438689639092e+006	(-1.27432931753481e+000dB,-1.99624994579621e+001°)
1.05681750921332e+006	(-1.27466264290812e+000dB,-2.00118015497522e+001°)
1.05925372517695e+006	(-1.27499935773660e+000dB,-2.00612369189469e+001°)
1.06169555719838e+006	(-1.27533949373026e+000dB,-2.01108059699132e+001°)
1.06414301822398e+006	(-1.27568308317723e+000dB,-2.01605091139114e+001°)
1.06659612122992e+006	(-1.27603015838028e+000dB,-2.02103467589422e+001°)
1.06905487922232e+006	(-1.27638075219674e+000dB,-2.02603193175389e+001°)
1.07151930523726e+006	(-1.27673489750711e+000dB,-2.03104272006006e+001°)
1.07398941234090e+006	(-1.27709262763394e+000dB,-2.03606708216410e+001°)
1.07646521362949e+006	(-1.27745397618731e+000dB,-2.04110505954779e+001°)
1.07894672222948e+006	(-1.27781897697668e+000dB,-2.04615669369794e+001°)
1.08143395129759e+006	(-1.27818766426386e+000dB,-2.05122202642069e+001°)
1.08392691402086e+006	(-1.27856007250154e+000dB,-2.05630109947042e+001°)
1.08642562361672e+006	(-1.27893623650699e+000dB,-2.06139395482518e+001°)
1.08893009333308e+006	(-1.27931619127959e+000dB,-2.06650063442786e+001°)
1.09144033644841e+006	(-1.27969997236475e+000dB,-2.07162118064770e+001°)
1.09395636627174e+006	(-1.28008761528489e+000dB,-2.07675563551602e+001°)
1.09647819614283e+006	(-1.28047915628602e+000dB,-2.08190404174056e+001°)
1.09900583943217e+006	(-1.28087463155629e+000dB,-2.08706644160875e+001°)
1.10153930954106e+006	(-1.28127407778891e+000dB,-2.09224287787748e+001°)
1.10407861990172e+006	(-1.28167753197148e+000dB,-2.09743339330749e+001°)
1.10662378397731e+006	(-1.28208503142915e+000dB,-2.10263803080102e+001°)
1.10917481526204e+006	(-1.28249661376749e+000dB,-2.10785683332562e+001°)
1.11173172728123e+006	(-1.28291231698886e+000dB,-2.11308984408058e+001°)
1.11429453359137e+006	(-1.28333217933394e+000dB,-2.11833710622082e+001°)
1.11686324778020e+006	(-1.28375623952028e+000dB,-2.12359866326144e+001°)
1.11943788346679e+006	(-1.28418453639551e+000dB,-2.12887455848979e+001°)
1.12201845430160e+006	(-1.28461710928439e+000dB,-2.13416483552141e+001°)
1.12460497396657e+006	(-1.28505399791785e+000dB,-2.13946953824700e+001°)
1.12719745617515e+006	(-1.28549524221925e+000dB,-2.14478871036946e+001°)
1.12979591467243e+006	(-1.28594088256926e+000dB,-2.15012239589726e+001°)
1.13240036323519e+006	(-1.28639095962030e+000dB,-2.15547063885823e+001°)
1.13501081567195e+006	(-1.28684551440565e+000dB,-2.16083348337638e+001°)
1.13762728582306e+006	(-1.28730458841356e+000dB,-2.16621097394276e+001°)
1.14024978756080e+006	(-1.28776822332889e+000dB,-2.17160315481117e+001°)
1.14287833478940e+006	(-1.28823646128970e+000dB,-2.17701007057291e+001°)
1.14551294144517e+006	(-1.28870934477307e+000dB,-2.18243176584883e+001°)
1.14815362149651e+006	(-1.28918691662718e+000dB,-2.18786828538791e+001°)
1.15080038894407e+006	(-1.28966922006313e+000dB,-2.19331967405419e+001°)
1.15345325782072e+006	(-1.29015629878197e+000dB,-2.19878597699225e+001°)
1.15611224219173e+006	(-1.29064819664189e+000dB,-2.20426723911871e+001°)
1.15877735615475e+006	(-1.29114495799628e+000dB,-2.20976350567344e+001°)
1.16144861383997e+006	(-1.29164662774467e+000dB,-2.21527482220757e+001°)
1.16412602941012e+006	(-1.29215325076459e+000dB,-2.22080123381232e+001°)
1.16680961706059e+006	(-1.29266487276178e+000dB,-2.22634278635378e+001°)
1.16949939101949e+006	(-1.29318153946035e+000dB,-2.23189952521006e+001°)
1.17219536554775e+006	(-1.29370329733575e+000dB,-2.23747149644763e+001°)
1.17489755493915e+006	(-1.29423019292124e+000dB,-2.24305874572441e+001°)
1.17760597352043e+006	(-1.29476227343706e+000dB,-2.24866131920457e+001°)
1.18032063565135e+006	(-1.29529958629638e+000dB,-2.25427926288522e+001°)
1.18304155572478e+006	(-1.29584217945469e+000dB,-2.25991262309071e+001°)
1.18576874816678e+006	(-1.29639010114294e+000dB,-2.26556144600294e+001°)
1.18850222743664e+006	(-1.29694340015391e+000dB,-2.27122577813995e+001°)
1.19124200802699e+006	(-1.29750212557836e+000dB,-2.27690566600993e+001°)
1.19398810446389e+006	(-1.29806632701594e+000dB,-2.28260115631880e+001°)
1.19674053130686e+006	(-1.29863605447626e+000dB,-2.28831229585337e+001°)
1.19949930314899e+006	(-1.29921135828077e+000dB,-2.29403913133966e+001°)
1.20226443461703e+006	(-1.29979228926791e+000dB,-2.29978170977533e+001°)
1.20503594037141e+006	(-1.30037889877053e+000dB,-2.30554007831103e+001°)
1.20781383510639e+006	(-1.30097123841672e+000dB,-2.31131428399199e+001°)
1.21059813355009e+006	(-1.30156936035656e+000dB,-2.31710437417942e+001°)
1.21338885046459e+006	(-1.30217331722081e+000dB,-2.32291039626795e+001°)
1.21618600064598e+006	(-1.30278316205242e+000dB,-2.32873239771620e+001°)
1.21898959892447e+006	(-1.30339894818284e+000dB,-2.33457042601523e+001°)
1.22179966016448e+006	(-1.30402072968484e+000dB,-2.34042452899801e+001°)
1.22461619926465e+006	(-1.30464856090815e+000dB,-2.34629475438963e+001°)
1.22743923115801e+006	(-1.30528249665371e+000dB,-2.35218115001713e+001°)
1.23026877081198e+006	(-1.30592259222266e+000dB,-2.35808376388841e+001°)
1.23310483322851e+006	(-1.30656890333637e+000dB,-2.36400264396231e+001°)
1.23594743344411e+006	(-1.30722148630467e+000dB,-2.36993783857475e+001°)
1.23879658652997e+006	(-1.30788039784074e+000dB,-2.37588939597031e+001°)
1.24165230759201e+006	(-1.30854569507666e+000dB,-2.38185736443702e+001°)
1.24451461177098e+006	(-1.30921743568983e+000dB,-2.38784179243178e+001°)
1.24738351424254e+006	(-1.30989567774530e+000dB,-2.39384272844440e+001°)
1.25025903021732e+006	(-1.31058048002600e+000dB,-2.39986022126744e+001°)
1.25314117494101e+006	(-1.31127190159453e+000dB,-2.40589431957728e+001°)
1.25602996369447e+006	(-1.31197000196756e+000dB,-2.41194507205331e+001°)
1.25892541179376e+006	(-1.31267484133406e+000dB,-2.41801252770006e+001°)
1.26182753459026e+006	(-1.31338648025275e+000dB,-2.42409673546352e+001°)
1.26473634747074e+006	(-1.31410497989867e+000dB,-2.43019774450231e+001°)
1.26765186585743e+006	(-1.31483040179595e+000dB,-2.43631560384279e+001°)
1.27057410520813e+006	(-1.31556280819277e+000dB,-2.44245036288550e+001°)
1.27350308101625e+006	(-1.31630226161694e+000dB,-2.44860207085073e+001°)
1.27643880881093e+006	(-1.31704882532257e+000dB,-2.45477077717636e+001°)
1.27938130415711e+006	(-1.31780256284843e+000dB,-2.46095653123915e+001°)
1.28233058265561e+006	(-1.31856353865662e+000dB,-2.46715938292083e+001°)
1.28528665994320e+006	(-1.31933181724197e+000dB,-2.47337938156382e+001°)
1.28824955169272e+006	(-1.32010746392139e+000dB,-2.47961657689363e+001°)
1.29121927361312e+006	(-1.32089054465079e+000dB,-2.48587101899767e+001°)
1.29419584144957e+006	(-1.32168112564801e+000dB,-2.49214275746532e+001°)
1.29717927098354e+006	(-1.32247927379557e+000dB,-2.49843184234960e+001°)
1.30016957803287e+006	(-1.32328505657813e+000dB,-2.50473832364616e+001°)
1.30316677845188e+006	(-1.32409854204183e+000dB,-2.51106225155603e+001°)
1.30617088813142e+006	(-1.32491979867429e+000dB,-2.51740367611487e+001°)
1.30918192299898e+006	(-1.32574889551307e+000dB,-2.52376264749807e+001°)
1.31219989901878e+006	(-1.32658590234214e+000dB,-2.53013921613798e+001°)
1.31522483219181e+006	(-1.32743088935354e+000dB,-2.53653343232277e+001°)
1.31825673855598e+006	(-1.32828392736578e+000dB,-2.54294534646298e+001°)
1.32129563418615e+006	(-1.32914508780079e+000dB,-2.54937500912745e+001°)
1.32434153519423e+006	(-1.33001444251700e+000dB,-2.55582247069961e+001°)
1.32739445772931e+006	(-1.33089206426249e+000dB,-2.56228778202327e+001°)
1.33045441797766e+006	(-1.33177802599027e+000dB,-2.56877099356521e+001°)
1.33352143216289e+006	(-1.33267240139727e+000dB,-2.57527215596522e+001°)
1.33659551654601e+006	(-1.33357526500251e+000dB,-2.58179132027388e+001°)
1.33967668742550e+006	(-1.33448669148236e+000dB,-2.58832853698078e+001°)
1.34276496113743e+006	(-1.33540675660326e+000dB,-2.59488385727420e+001°)
1.34586035405551e+006	(-1.33633553631455e+000dB,-2.60145733179387e+001°)
1.34896288259121e+006	(-1.33727310738842e+000dB,-2.60804901166010e+001°)
1.35207256319384e+006	(-1.33821954728252e+000dB,-2.61465894792345e+001°)
1.35518941235060e+006	(-1.33917493388589e+000dB,-2.62128719154852e+001°)
1.35831344658671e+006	(-1.34013934574429e+000dB,-2.62793379358838e+001°)
1.36144468246551e+006	(-1.34111286218730e+000dB,-2.63459880530158e+001°)
1.36458313658848e+006	(-1.34209556293543e+000dB,-2.64128227769035e+001°)
1.36772882559540e+006	(-1.34308752860758e+000dB,-2.64798426211208e+001°)
1.37088176616441e+006	(-1.34408884033345e+000dB,-2.65470480981675e+001°)
1.37404197501207e+006	(-1.34509957983582e+000dB,-2.66144397203762e+001°)
1.37720946889350e+006	(-1.34611982941239e+000dB,-2.66820179988628e+001°)
1.38038426460243e+006	(-1.34714967237557e+000dB,-2.67497834502286e+001°)
1.38356637897133e+006	(-1.34818919221904e+000dB,-2.68177365850310e+001°)
1.38675582887144e+006	(-1.34923847351536e+000dB,-2.68858779191922e+001°)
1.38995263121290e+006	(-1.35029760116319e+000dB,-2.69542079652737e+001°)
1.39315680294485e+006	(-1.35136666099170e+000dB,-2.70227272383000e+001°)
1.39636836105548e+006	(-1.35244573933372e+000dB,-2.70914362522514e+001°)
1.39958732257216e+006	(-1.35353492326840e+000dB,-2.71603355215268e+001°)
1.40281370456150e+006	(-1.35463430057285e+000dB,-2.72294255614451e+001°)
1.40604752412946e+006	(-1.35574395963577e+000dB,-2.72987068854470e+001°)
1.40928879842141e+006	(-1.35686398950811e+000dB,-2.73681800080748e+001°)
1.41253754462229e+006	(-1.35799448007905e+000dB,-2.74378454450232e+001°)
1.41579377995662e+006	(-1.35913552188010e+000dB,-2.75077037110608e+001°)
1.41905752168863e+006	(-1.36028720614107e+000dB,-2.75777553211890e+001°)
1.42232878712236e+006	(-1.36144962474705e+000dB,-2.76480007899198e+001°)
1.42560759360172e+006	(-1.36262287022659e+000dB,-2.77184406311037e+001°)
1.42889395851064e+006	(-1.36380703602356e+000dB,-2.77890753599752e+001°)
1.43218789927308e+006	(-1.36500221618832e+000dB,-2.78599054912984e+001°)
1.43548943335319e+006	(-1.36620850549598e+000dB,-2.79309315394630e+001°)
1.43879857825538e+006	(-1.36742599947876e+000dB,-2.80021540187226e+001°)
1.44211535152440e+006	(-1.36865479430736e+000dB,-2.80735734424332e+001°)
1.44543977074545e+006	(-1.36989498696919e+000dB,-2.81451903244465e+001°)
1.44877185354429e+006	(-1.37114667514479e+000dB,-2.82170051779177e+001°)
1.45211161758727e+006	(-1.37240995745598e+000dB,-2.82890185179925e+001°)
1.45545908058149e+006	(-1.37368493297300e+000dB,-2.83612308563095e+001°)
1.45881426027487e+006	(-1.37497170160407e+000dB,-2.84336427048920e+001°)
1.46217717445624e+006	(-1.37627036416745e+000dB,-2.85062545769757e+001°)
1.46554784095543e+006	(-1.37758102209994e+000dB,-2.85790669839755e+001°)
1.46892627764339e+006	(-1.37890377767539e+000dB,-2.86520804379762e+001°)
1.47231250243224e+006	(-1.38023873378287e+000dB,-2.87252954482281e+001°)
1.47570653327541e+006	(-1.38158599425817e+000dB,-2.87987125264735e+001°)
1.47910838816772e+006	(-1.38294566381016e+000dB,-2.88723321834046e+001°)
1.48251808514547e+006	(-1.38431784754756e+000dB,-2.89461549268590e+001°)
1.48593564228652e+006	(-1.38570265169966e+000dB,-2.90201812661457e+001°)
1.48936107771043e+006	(-1.38710018319327e+000dB,-2.90944117092785e+001°)
1.49279440957851e+006	(-1.38851054971175e+000dB,-2.91688467645623e+001°)
1.49623565609394e+006	(-1.38993385971233e+000dB,-2.92434869370310e+001°)
1.49968483550188e+006	(-1.39137022256839e+000dB,-2.93183327341087e+001°)
1.50314196608953e+006	(-1.39281974840341e+000dB,-2.93933846610459e+001°)
1.50660706618625e+006	(-1.39428254820515e+000dB,-2.94686432232943e+001°)
1.51008015416365e+006	(-1.39575873341980e+000dB,-2.95441089206966e+001°)
1.51356124843571e+006	(-1.39724841692121e+000dB,-2.96197822601571e+001°)
1.51705036745884e+006	(-1.39875171194809e+000dB,-2.96956637414783e+001°)
1.52054752973200e+006	(-1.40026873286645e+000dB,-2.97717538671507e+001°)
1.52405275379679e+006	(-1.40179959444310e+000dB,-2.98480531348474e+001°)
1.52756605823757e+006	(-1.40334441275424e+000dB,-2.99245620448912e+001°)
1.53108746168153e+006	(-1.40490330443995e+000dB,-3.00012810948522e+001°)
1.53461698279879e+006	(-1.40647638709367e+000dB,-3.00782107811550e+001°)
1.53815464030253e+006	(-1.40806377913045e+000dB,-3.01553516000497e+001°)
1.54170045294905e+006	(-1.40966559967042e+000dB,-3.02327040443825e+001°)
1.54525443953791e+006	(-1.41128196914179e+000dB,-3.03102686104869e+001°)
1.54881661891197e+006	(-1.41291300816411e+000dB,-3.03880457862605e+001°)
1.55238700995757e+006	(-1.41455883874396e+000dB,-3.04660360648324e+001°)
1.55596563160456e+006	(-1.41621958351506e+000dB,-3.05442399338258e+001°)
1.55955250282644e+006	(-1.41789536616706e+000dB,-3.06226578828581e+001°)
1.56314764264044e+006	(-1.41958631101045e+000dB,-3.07012903964550e+001°)
1.56675107010763e+006	(-1.42129254341707e+000dB,-3.07801379600849e+001°)
1.57036280433304e+006	(-1.42301418971667e+000dB,-3.08592010583803e+001°)
1.57398286446570e+006	(-1.42475137682702e+000dB,-3.09384801712797e+001°)
