Freq.	V(n007)
1.07151930523726e+006	(-1.50513593556358e+000dB,-1.88844165645730e+001°)
1.07398941234090e+006	(-1.50633065361667e+000dB,-1.89278661739673e+001°)
1.07646521362949e+006	(-1.50753123714406e+000dB,-1.89714143105270e+001°)
1.07894672222948e+006	(-1.50873771588892e+000dB,-1.90150611792523e+001°)
1.08143395129759e+006	(-1.50995011976672e+000dB,-1.90588069858788e+001°)
1.08392691402086e+006	(-1.51116847886385e+000dB,-1.91026519367905e+001°)
1.08642562361672e+006	(-1.51239282343207e+000dB,-1.91465962379978e+001°)
1.08893009333308e+006	(-1.51362318383393e+000dB,-1.91906400954615e+001°)
1.09144033644841e+006	(-1.51485959061992e+000dB,-1.92347837161789e+001°)
1.09395636627174e+006	(-1.51610207450509e+000dB,-1.92790273064690e+001°)
1.09647819614283e+006	(-1.51735066638567e+000dB,-1.93233710743841e+001°)
1.09900583943217e+006	(-1.51860539721649e+000dB,-1.93678152254554e+001°)
1.10153930954106e+006	(-1.51986629823352e+000dB,-1.94123599679594e+001°)
1.10407861990172e+006	(-1.52113340076847e+000dB,-1.94570055089070e+001°)
1.10662378397731e+006	(-1.52240673636018e+000dB,-1.95017520569741e+001°)
1.10917481526204e+006	(-1.52368633665070e+000dB,-1.95465998191137e+001°)
1.11173172728123e+006	(-1.52497223354682e+000dB,-1.95915490043338e+001°)
1.11429453359137e+006	(-1.52626445896706e+000dB,-1.96365998197602e+001°)
1.11686324778020e+006	(-1.52756304516189e+000dB,-1.96817524752901e+001°)
1.11943788346679e+006	(-1.52886802444151e+000dB,-1.97270071787498e+001°)
1.12201845430160e+006	(-1.53017942923570e+000dB,-1.97723641376578e+001°)
1.12460497396657e+006	(-1.53149729237306e+000dB,-1.98178235637420e+001°)
1.12719745617515e+006	(-1.53282164658110e+000dB,-1.98633856639727e+001°)
1.12979591467243e+006	(-1.53415252493205e+000dB,-1.99090506488630e+001°)
1.13240036323519e+006	(-1.53548996061340e+000dB,-1.99548187275176e+001°)
1.13501081567195e+006	(-1.53683398695023e+000dB,-2.00006901090489e+001°)
1.13762728582306e+006	(-1.53818463752920e+000dB,-2.00466650044213e+001°)
1.14024978756080e+006	(-1.53954194600112e+000dB,-2.00927436223438e+001°)
1.14287833478940e+006	(-1.54090594632393e+000dB,-2.01389261741917e+001°)
1.14551294144517e+006	(-1.54227667246059e+000dB,-2.01852128690738e+001°)
1.14815362149651e+006	(-1.54365415867684e+000dB,-2.02316039175339e+001°)
1.15080038894407e+006	(-1.54503843934498e+000dB,-2.02780995295424e+001°)
1.15345325782072e+006	(-1.54642954918540e+000dB,-2.03246999180301e+001°)
1.15611224219173e+006	(-1.54782752287449e+000dB,-2.03714052918147e+001°)
1.15877735615475e+006	(-1.54923239530708e+000dB,-2.04182158616641e+001°)
1.16144861383997e+006	(-1.55064420178042e+000dB,-2.04651318409161e+001°)
1.16412602941012e+006	(-1.55206297738540e+000dB,-2.05121534373404e+001°)
1.16680961706059e+006	(-1.55348875779507e+000dB,-2.05592808652689e+001°)
1.16949939101949e+006	(-1.55492157852458e+000dB,-2.06065143330467e+001°)
1.17219536554775e+006	(-1.55636147562610e+000dB,-2.06538540556886e+001°)
1.17489755493915e+006	(-1.55780848492639e+000dB,-2.07013002415512e+001°)
1.17760597352043e+006	(-1.55926264287117e+000dB,-2.07488531051697e+001°)
1.18032063565135e+006	(-1.56072398573858e+000dB,-2.07965128565749e+001°)
1.18304155572478e+006	(-1.56219255017216e+000dB,-2.08442797081649e+001°)
1.18576874816678e+006	(-1.56366837297121e+000dB,-2.08921538718368e+001°)
1.18850222743664e+006	(-1.56515149108195e+000dB,-2.09401355595584e+001°)
1.19124200802699e+006	(-1.56664194169675e+000dB,-2.09882249836326e+001°)
1.19398810446389e+006	(-1.56813976221088e+000dB,-2.10364223565899e+001°)
1.19674053130686e+006	(-1.56964499022496e+000dB,-2.10847278914487e+001°)
1.19949930314899e+006	(-1.57115766333251e+000dB,-2.11331417984986e+001°)
1.20226443461703e+006	(-1.57267781957147e+000dB,-2.11816642914197e+001°)
1.20503594037141e+006	(-1.57420549713907e+000dB,-2.12302955837476e+001°)
1.20781383510639e+006	(-1.57574073428596e+000dB,-2.12790358862403e+001°)
1.21059813355009e+006	(-1.57728356951515e+000dB,-2.13278854118519e+001°)
1.21338885046459e+006	(-1.57883404170976e+000dB,-2.13768443751737e+001°)
1.21618600064598e+006	(-1.58039218963065e+000dB,-2.14259129867281e+001°)
1.21898959892447e+006	(-1.58195805246551e+000dB,-2.14750914597710e+001°)
1.22179966016448e+006	(-1.58353166961244e+000dB,-2.15243800083872e+001°)
1.22461619926465e+006	(-1.58511308050594e+000dB,-2.15737788439536e+001°)
1.22743923115801e+006	(-1.58670232490897e+000dB,-2.16232881800202e+001°)
1.23026877081198e+006	(-1.58829944280479e+000dB,-2.16729082298837e+001°)
1.23310483322851e+006	(-1.58990447417213e+000dB,-2.17226392040414e+001°)
1.23594743344411e+006	(-1.59151745959619e+000dB,-2.17724813189538e+001°)
1.23879658652997e+006	(-1.59313843951192e+000dB,-2.18224347860404e+001°)
1.24165230759201e+006	(-1.59476745462269e+000dB,-2.18724998172535e+001°)
1.24451461177098e+006	(-1.59640454599203e+000dB,-2.19226766271032e+001°)
1.24738351424254e+006	(-1.59804975466842e+000dB,-2.19729654264207e+001°)
1.25025903021732e+006	(-1.59970312221184e+000dB,-2.20233664308367e+001°)
1.25314117494101e+006	(-1.60136469011088e+000dB,-2.20738798519070e+001°)
1.25602996369447e+006	(-1.60303450013817e+000dB,-2.21245059015321e+001°)
1.25892541179376e+006	(-1.60471259435865e+000dB,-2.21752447931078e+001°)
1.26182753459026e+006	(-1.60639901505692e+000dB,-2.22260967403644e+001°)
1.26473634747074e+006	(-1.60809380465737e+000dB,-2.22770619558329e+001°)
1.26765186585743e+006	(-1.60979700575129e+000dB,-2.23281406509965e+001°)
1.27057410520813e+006	(-1.61150866134251e+000dB,-2.23793330401373e+001°)
1.27350308101625e+006	(-1.61322881441431e+000dB,-2.24306393347347e+001°)
1.27643880881093e+006	(-1.61495750836301e+000dB,-2.24820597480429e+001°)
1.27938130415711e+006	(-1.61669478666402e+000dB,-2.25335944912173e+001°)
1.28233058265561e+006	(-1.61844069314930e+000dB,-2.25852437786403e+001°)
1.28528665994320e+006	(-1.62019527173613e+000dB,-2.26370078212041e+001°)
1.28824955169272e+006	(-1.62195856664500e+000dB,-2.26888868310064e+001°)
1.29121927361312e+006	(-1.62373062236812e+000dB,-2.27408810220659e+001°)
1.29419584144957e+006	(-1.62551148344195e+000dB,-2.27929906041503e+001°)
1.29717927098354e+006	(-1.62730119481851e+000dB,-2.28452157908051e+001°)
1.30016957803287e+006	(-1.62909980149046e+000dB,-2.28975567917189e+001°)
1.30316677845188e+006	(-1.63090734899821e+000dB,-2.29500138217049e+001°)
1.30617088813142e+006	(-1.63272388272024e+000dB,-2.30025870903177e+001°)
1.30918192299898e+006	(-1.63454944843421e+000dB,-2.30552768084435e+001°)
1.31219989901878e+006	(-1.63638409232283e+000dB,-2.31080831896553e+001°)
1.31522483219181e+006	(-1.63822786046700e+000dB,-2.31610064431632e+001°)
1.31825673855598e+006	(-1.64008079943775e+000dB,-2.32140467809242e+001°)
1.32129563418615e+006	(-1.64194295591020e+000dB,-2.32672044137207e+001°)
1.32434153519423e+006	(-1.64381437683284e+000dB,-2.33204795518160e+001°)
1.32739445772931e+006	(-1.64569510943429e+000dB,-2.33738724063034e+001°)
1.33045441797766e+006	(-1.64758520108504e+000dB,-2.34273831873692e+001°)
1.33352143216289e+006	(-1.64948469945953e+000dB,-2.34810121052196e+001°)
1.33659551654601e+006	(-1.65139365245335e+000dB,-2.35347593696036e+001°)
1.33967668742550e+006	(-1.65331210814311e+000dB,-2.35886251899888e+001°)
1.34276496113743e+006	(-1.65524011499986e+000dB,-2.36426097769091e+001°)
1.34586035405551e+006	(-1.65717772155082e+000dB,-2.36967133388577e+001°)
1.34896288259121e+006	(-1.65912497678272e+000dB,-2.37509360862607e+001°)
1.35207256319384e+006	(-1.66108192969728e+000dB,-2.38052782271906e+001°)
1.35518941235060e+006	(-1.66304862961832e+000dB,-2.38597399698363e+001°)
1.35831344658671e+006	(-1.66502512612275e+000dB,-2.39143215224676e+001°)
1.36144468246551e+006	(-1.66701146916178e+000dB,-2.39690230946336e+001°)
1.36458313658848e+006	(-1.66900770870557e+000dB,-2.40238448935717e+001°)
1.36772882559540e+006	(-1.67101389509957e+000dB,-2.40787871264267e+001°)
1.37088176616441e+006	(-1.67303007906830e+000dB,-2.41338500025227e+001°)
1.37404197501207e+006	(-1.67505631126397e+000dB,-2.41890337268550e+001°)
1.37720946889350e+006	(-1.67709264280734e+000dB,-2.42443385067121e+001°)
1.38038426460243e+006	(-1.67913912507415e+000dB,-2.42997645493912e+001°)
1.38356637897133e+006	(-1.68119580961471e+000dB,-2.43553120602420e+001°)
1.38675582887144e+006	(-1.68326274826360e+000dB,-2.44109812452693e+001°)
1.38995263121290e+006	(-1.68533999322325e+000dB,-2.44667723115952e+001°)
1.39315680294485e+006	(-1.68742759666752e+000dB,-2.45226854622051e+001°)
1.39636836105548e+006	(-1.68952561138452e+000dB,-2.45787209040722e+001°)
1.39958732257216e+006	(-1.69163409003999e+000dB,-2.46348788394550e+001°)
1.40281370456150e+006	(-1.69375308592998e+000dB,-2.46911594746726e+001°)
1.40604752412946e+006	(-1.69588265239003e+000dB,-2.47475630127353e+001°)
1.40928879842141e+006	(-1.69802284299287e+000dB,-2.48040896564320e+001°)
1.41253754462229e+006	(-1.70017371177790e+000dB,-2.48607396105733e+001°)
1.41579377995662e+006	(-1.70233531277721e+000dB,-2.49175130759513e+001°)
1.41905752168863e+006	(-1.70450770058869e+000dB,-2.49744102568870e+001°)
1.42232878712236e+006	(-1.70669092972633e+000dB,-2.50314313531500e+001°)
1.42560759360172e+006	(-1.70888505523334e+000dB,-2.50885765668580e+001°)
1.42889395851064e+006	(-1.71109013240044e+000dB,-2.51458460998782e+001°)
1.43218789927308e+006	(-1.71330621662251e+000dB,-2.52032401515633e+001°)
1.43548943335319e+006	(-1.71553336378424e+000dB,-2.52607589237282e+001°)
1.43879857825538e+006	(-1.71777162980903e+000dB,-2.53184026143750e+001°)
1.44211535152440e+006	(-1.72002107108840e+000dB,-2.53761714238481e+001°)
1.44543977074545e+006	(-1.72228174419947e+000dB,-2.54340655504236e+001°)
1.44877185354429e+006	(-1.72455370584646e+000dB,-2.54920851912264e+001°)
1.45211161758727e+006	(-1.72683701337154e+000dB,-2.55502305462759e+001°)
1.45545908058149e+006	(-1.72913172403281e+000dB,-2.56085018109548e+001°)
1.45881426027487e+006	(-1.73143789556713e+000dB,-2.56668991829235e+001°)
1.46217717445624e+006	(-1.73375558587142e+000dB,-2.57254228575493e+001°)
1.46554784095543e+006	(-1.73608485324727e+000dB,-2.57840730315802e+001°)
1.46892627764339e+006	(-1.73842575615127e+000dB,-2.58428498993835e+001°)
1.47231250243224e+006	(-1.74077835339049e+000dB,-2.59017536554675e+001°)
1.47570653327541e+006	(-1.74314270398452e+000dB,-2.59607844936005e+001°)
1.47910838816772e+006	(-1.74551886739287e+000dB,-2.60199426086269e+001°)
1.48251808514547e+006	(-1.74790690312383e+000dB,-2.60792281914670e+001°)
1.48593564228652e+006	(-1.75030687111794e+000dB,-2.61386414344479e+001°)
1.48936107771043e+006	(-1.75271883158488e+000dB,-2.61981825298635e+001°)
1.49279440957851e+006	(-1.75514284510927e+000dB,-2.62578516697733e+001°)
1.49623565609394e+006	(-1.75757897220277e+000dB,-2.63176490410551e+001°)
1.49968483550188e+006	(-1.76002727415168e+000dB,-2.63775748366019e+001°)
1.50314196608953e+006	(-1.76248781224844e+000dB,-2.64376292446033e+001°)
1.50660706618625e+006	(-1.76496064811508e+000dB,-2.64978124530723e+001°)
1.51008015416365e+006	(-1.76744584347301e+000dB,-2.65581246475914e+001°)
1.51356124843571e+006	(-1.76994346087219e+000dB,-2.66185660190639e+001°)
1.51705036745884e+006	(-1.77245356255263e+000dB,-2.66791367504939e+001°)
1.52054752973200e+006	(-1.77497621140660e+000dB,-2.67398370287120e+001°)
1.52405275379679e+006	(-1.77751147054282e+000dB,-2.68006670391362e+001°)
1.52756605823757e+006	(-1.78005940321273e+000dB,-2.68616269637011e+001°)
1.53108746168153e+006	(-1.78262007322320e+000dB,-2.69227169874668e+001°)
1.53461698279879e+006	(-1.78519354456069e+000dB,-2.69839372929992e+001°)
1.53815464030253e+006	(-1.78777988127707e+000dB,-2.70452880601130e+001°)
1.54170045294905e+006	(-1.79037914809616e+000dB,-2.71067694707525e+001°)
1.54525443953791e+006	(-1.79299140998052e+000dB,-2.71683817071172e+001°)
1.54881661891197e+006	(-1.79561673178985e+000dB,-2.72301249442786e+001°)
1.55238700995757e+006	(-1.79825517922255e+000dB,-2.72919993641456e+001°)
1.55596563160456e+006	(-1.80090681794200e+000dB,-2.73540051426041e+001°)
1.55955250282644e+006	(-1.80357171409227e+000dB,-2.74161424580759e+001°)
1.56314764264044e+006	(-1.80624993389897e+000dB,-2.74784114841587e+001°)
1.56675107010763e+006	(-1.80894154404978e+000dB,-2.75408123967792e+001°)
1.57036280433304e+006	(-1.81164661166327e+000dB,-2.76033453711370e+001°)
1.57398286446570e+006	(-1.81436520383428e+000dB,-2.76660105789593e+001°)
1.57761126969883e+006	(-1.81709738817851e+000dB,-2.77288081925612e+001°)
1.58124803926986e+006	(-1.81984323257426e+000dB,-2.77917383832953e+001°)
1.58489319246059e+006	(-1.82260280537325e+000dB,-2.78548013235436e+001°)
1.58854674859726e+006	(-1.82537617474559e+000dB,-2.79179971788499e+001°)
1.59220872705065e+006	(-1.82816340975690e+000dB,-2.79813261202615e+001°)
1.59587914723621e+006	(-1.83096457942859e+000dB,-2.80447883147851e+001°)
1.59955802861414e+006	(-1.83377975316720e+000dB,-2.81083839278235e+001°)
1.60324539068951e+006	(-1.83660900080988e+000dB,-2.81721131267463e+001°)
1.60694125301235e+006	(-1.83945239229910e+000dB,-2.82359760740432e+001°)
1.61064563517774e+006	(-1.84230999797635e+000dB,-2.82999729330814e+001°)
1.61435855682595e+006	(-1.84518188855118e+000dB,-2.83641038667127e+001°)
1.61808003764253e+006	(-1.84806813498393e+000dB,-2.84283690353342e+001°)
1.62181009735840e+006	(-1.85096880860111e+000dB,-2.84927685995795e+001°)
1.62554875574995e+006	(-1.85388398106508e+000dB,-2.85573027189043e+001°)
1.62929603263919e+006	(-1.85681372412000e+000dB,-2.86219715488587e+001°)
1.63305194789380e+006	(-1.85975811004462e+000dB,-2.86867752469944e+001°)
1.63681652142727e+006	(-1.86271721156179e+000dB,-2.87517139697828e+001°)
1.64058977319900e+006	(-1.86569110134324e+000dB,-2.88167878698533e+001°)
1.64437172321439e+006	(-1.86867985282242e+000dB,-2.88819971029873e+001°)
1.64816239152496e+006	(-1.87168353930509e+000dB,-2.89473418182017e+001°)
1.65196179822847e+006	(-1.87470223477388e+000dB,-2.90128221683427e+001°)
1.65576996346898e+006	(-1.87773601303148e+000dB,-2.90784382984176e+001°)
1.65958690743701e+006	(-1.88078494900686e+000dB,-2.91441903625553e+001°)
1.66341265036962e+006	(-1.88384911719741e+000dB,-2.92100785035177e+001°)
1.66724721255051e+006	(-1.88692859277949e+000dB,-2.92761028682708e+001°)
1.67109061431016e+006	(-1.89002345119499e+000dB,-2.93422636007012e+001°)
1.67494287602588e+006	(-1.89313376824871e+000dB,-2.94085608442530e+001°)
1.67880401812201e+006	(-1.89625961985692e+000dB,-2.94749947392606e+001°)
1.68267406106991e+006	(-1.89940108259281e+000dB,-2.95415654275288e+001°)
1.68655302538818e+006	(-1.90255823301064e+000dB,-2.96082730462392e+001°)
1.69044093164271e+006	(-1.90573114826998e+000dB,-2.96751177337198e+001°)
1.69433780044677e+006	(-1.90891990578276e+000dB,-2.97420996266575e+001°)
1.69824365246118e+006	(-1.91212458314159e+000dB,-2.98092188586142e+001°)
1.70215850839439e+006	(-1.91534525840014e+000dB,-2.98764755633969e+001°)
1.70608238900256e+006	(-1.91858200983775e+000dB,-2.99438698714312e+001°)
1.71001531508972e+006	(-1.92183491618616e+000dB,-3.00114019141333e+001°)
1.71395730750786e+006	(-1.92510405648687e+000dB,-3.00790718203437e+001°)
1.71790838715702e+006	(-1.92838951006552e+000dB,-3.01468797169611e+001°)
1.72186857498544e+006	(-1.93169135647213e+000dB,-3.02148257290390e+001°)
1.72583789198963e+006	(-1.93500967576434e+000dB,-3.02829099815422e+001°)
1.72981635921453e+006	(-1.93834454822617e+000dB,-3.03511325968712e+001°)
1.73380399775356e+006	(-1.94169605445716e+000dB,-3.04194936950516e+001°)
1.73780082874880e+006	(-1.94506427554911e+000dB,-3.04879933972106e+001°)
1.74180687339104e+006	(-1.94844929270292e+000dB,-3.05566318199199e+001°)
1.74582215291993e+006	(-1.95185118738758e+000dB,-3.06254090779534e+001°)
1.74984668862408e+006	(-1.95527004184337e+000dB,-3.06943252885181e+001°)
1.75388050184118e+006	(-1.95870593812452e+000dB,-3.07633805619140e+001°)
1.75792361395811e+006	(-1.96215895906505e+000dB,-3.08325750116088e+001°)
1.76197604641104e+006	(-1.96562918729172e+000dB,-3.09019087436222e+001°)
1.76603782068558e+006	(-1.96911670632803e+000dB,-3.09713818681253e+001°)
1.77010895831683e+006	(-1.97262159966930e+000dB,-3.10409944898751e+001°)
1.77418948088958e+006	(-1.97614395124198e+000dB,-3.11107467130038e+001°)
1.77827941003833e+006	(-1.97968384537780e+000dB,-3.11806386403522e+001°)
1.78237876744750e+006	(-1.98324136662006e+000dB,-3.12506703714159e+001°)
1.78648757485146e+006	(-1.98681659991076e+000dB,-3.13208420059407e+001°)
1.79060585403470e+006	(-1.99040963033940e+000dB,-3.13911536379190e+001°)
1.79473362683193e+006	(-1.99402054378830e+000dB,-3.14616053659195e+001°)
1.79887091512819e+006	(-1.99764942579434e+000dB,-3.15321972791307e+001°)
1.80301774085897e+006	(-2.00129636296910e+000dB,-3.16029294717818e+001°)
1.80717412601033e+006	(-2.00496144172457e+000dB,-3.16738020314392e+001°)
1.81134009261900e+006	(-2.00864474888074e+000dB,-3.17448150446294e+001°)
1.81551566277253e+006	(-2.01234637173012e+000dB,-3.18159685968369e+001°)
1.81970085860938e+006	(-2.01606639777196e+000dB,-3.18872627706526e+001°)
1.82389570231903e+006	(-2.01980491513225e+000dB,-3.19586976491440e+001°)
1.82810021614214e+006	(-2.02356201189547e+000dB,-3.20302733104724e+001°)
1.83231442237060e+006	(-2.02733777658579e+000dB,-3.21019898310746e+001°)
1.83653834334774e+006	(-2.03113229792765e+000dB,-3.21738472841192e+001°)
1.84077200146834e+006	(-2.03494566544271e+000dB,-3.22458457454407e+001°)
1.84501541917886e+006	(-2.03877796840934e+000dB,-3.23179852833929e+001°)
1.84926861897746e+006	(-2.04262929686673e+000dB,-3.23902659676330e+001°)
1.85353162341420e+006	(-2.04649974089730e+000dB,-3.24626878637015e+001°)
1.85780445509108e+006	(-2.05038939124812e+000dB,-3.25352510378361e+001°)
1.86208713666225e+006	(-2.05429833838417e+000dB,-3.26079555478891e+001°)
1.86637969083405e+006	(-2.05822667389716e+000dB,-3.26808014577484e+001°)
1.87068214036518e+006	(-2.06217448899978e+000dB,-3.27537888215092e+001°)
1.87499450806680e+006	(-2.06614187568234e+000dB,-3.28269176964944e+001°)
1.87931681680264e+006	(-2.07012892585775e+000dB,-3.29001881324312e+001°)
1.88364908948917e+006	(-2.07413573233890e+000dB,-3.29736001831130e+001°)
1.88799134909567e+006	(-2.07816238787254e+000dB,-3.30471538959986e+001°)
1.89234361864435e+006	(-2.08220898547780e+000dB,-3.31208493157137e+001°)
1.89670592121051e+006	(-2.08627561864844e+000dB,-3.31946864857634e+001°)
1.90107827992267e+006	(-2.09036238115276e+000dB,-3.32686654471482e+001°)
1.90546071796261e+006	(-2.09446936716810e+000dB,-3.33427862386557e+001°)
1.90985325856560e+006	(-2.09859667108766e+000dB,-3.34170488958199e+001°)
1.91425592502045e+006	(-2.10274438749797e+000dB,-3.34914534510092e+001°)
1.91866874066965e+006	(-2.10691261183449e+000dB,-3.35659999384769e+001°)
1.92309172890952e+006	(-2.11110143911144e+000dB,-3.36406883825634e+001°)
1.92752491319029e+006	(-2.11531096524425e+000dB,-3.37155188116985e+001°)
1.93196831701628e+006	(-2.11954128634325e+000dB,-3.37904912497152e+001°)
1.93642196394596e+006	(-2.12379249850188e+000dB,-3.38656057147680e+001°)
1.94088587759213e+006	(-2.12806469856018e+000dB,-3.39408622265760e+001°)
1.94536008162201e+006	(-2.13235798350246e+000dB,-3.40162608005522e+001°)
